0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.3,-0.6,-0.3,-0.6,-0.5,-0.39999992,-0.21999991,-0.6,-0.5,-0.6,-0.5,-0.37999994,-0.4,-0.6,-0.3,-0.8000001,-0.7200001,-0.37999994,-0.2,-0.5
-0.42,-0.45999995,-0.25,-0.63000005,-0.43999997,-0.049999863,-0.049999923,-0.96000016,-0.86000013,-0.65999997,-0.50999993,-0.24999988,-0.4099999,-0.55999994,-0.6500001,-0.79,-0.7700001,-0.56999993,0.15000004,-0.59
-0.6,-0.70000005,-0.54,-0.6,-0.4,-0.7000001,-0.42999998,-0.29999998,-0.54,-0.5,-0.5,-0.5,-0.44,-0.4,-0.6600001,-0.48,-0.49999997,-0.49999997,-0.4,-0.4
-0.49,-0.61,-0.6,-0.50999993,-0.45999998,-0.7000001,-0.43999997,-0.41999993,-0.40999994,-0.4399999,-0.38999996,-0.5,-0.45,-0.49999997,-0.46,-0.19999994,-0.39999995,-0.6,-0.5,-0.37
-0.029999975,-0.47000003,0.120000005,-0.99000007,-0.49,-0.24999993,-0.009999935,-0.7200001,-0.89000005,-0.69,-0.63000005,-0.21999992,-0.32000002,-0.61,-0.24,-0.55999994,0.020000044,0.19000007,0.20000002,-0.22
-0.7200001,-0.17999995,-0.6,-0.55999994,-0.33999997,-0.59999996,-0.56,-0.39999992,-0.39999992,-0.5799999,-0.6600001,-0.4999999,-0.53999996,-0.53999996,-0.09999997,-0.59999996,-0.4999999,-0.4999999,-0.4,-0.5
-0.3,-0.3,-0.3,-0.4,-0.3,-0.29999995,-0.06999994,-0.6,-0.6,-0.5,-0.4,-0.6,-0.5,-0.3,-0.4,-0.3,-0.32,-0.4,-0.3,-0.3
-0.5,-0.5,-0.4,-0.6,-0.3,-0.29999992,-0.3499999,-0.6,-0.70000005,-0.70000005,-0.5,-0.70000005,-0.4,-0.5,-0.2,-0.6,-0.62,-0.6,-0.2,-0.3
-0.64,-0.47,-0.35,-0.5,-0.5,-0.09999998,0.04000003,-0.77000004,-0.8000001,-0.6,-0.5,-0.77000004,-0.5,-0.5,-0.40999997,-0.81000006,-0.43999997,-0.46999997,-0.049999997,-0.5
0.050000034,-0.38999993,-0.019999973,-0.7600001,-0.38,-0.19999987,-0.11999992,-0.34999993,-0.6100001,-0.66,-0.51,-0.55000013,-0.55,-0.65000004,-0.3499999,-0.51,-0.28999987,-0.6500002,-0.4,-0.43
-0.35000002,-0.42000002,-0.15,-0.43,-0.23000002,-0.47000006,-0.36,-0.35,-0.52000004,-0.39000002,-0.56,-0.45,-0.26000002,-0.53000003,-0.62000006,-0.5500001,-0.6800001,-0.8500002,0.15,-0.22999999
-0.2599999,-0.5199999,2.9802322e-08,-0.62,-0.41999996,-0.49999988,-0.62000006,-0.49999988,-0.5999999,-0.4999999,-0.37999994,-0.49999988,-0.29999998,-0.7,-0.3999999,-0.39999992,-0.5999999,-0.7000001,-0.58,-0.7800001
0.070000164,-0.39999974,0.030000217,-0.49999967,-0.08999995,-1.1500006,-1.0200006,-0.24999973,-0.22999975,0.42000017,-0.28999993,-0.44999972,-0.46999985,-0.35999992,-0.089999825,-0.24999976,-0.5499997,-0.44999972,0.09000009,-0.05999992
-0.66000026,-0.32999986,-0.13999993,-0.74000037,-0.69000006,-0.32999963,-0.039999843,-0.4999999,-0.55000037,-1.0100002,-0.41999987,-0.76000017,-0.27999994,0.040000044,0.34000024,-0.1499998,-0.46999976,-0.21999986,-0.3599999,-0.39
-0.53999996,-0.38,0.39000002,-0.76,-0.6500001,0.24000019,0.26000017,-0.8100001,-0.7200001,-0.88000023,-0.31999993,-0.83000016,-0.51,-0.8400001,0.18000007,-0.84000015,-0.45999992,-0.6,-0.28999996,-0.52
-0.27999994,-0.47999993,4.4703484e-08,-0.74000007,-0.54,-0.7,-0.61999995,-0.39999998,-0.39999992,-0.45999995,-0.55999994,-0.4999999,-0.43999997,-0.54,-0.29999992,-0.50000006,-0.59999996,-0.80000025,-0.03999999,-0.5400001
-0.35999995,-0.5,0.10000002,-1.0000001,-0.64000005,0.31000012,0.21000001,-0.53999996,-0.66,-0.98000014,-0.74000007,-0.64,-0.48,-0.54,0.35000002,-0.70000005,-0.7000001,-0.65999997,-0.32,-0.6
-0.5,-0.5,-0.5,-0.5,-0.3,-0.39999992,-0.35999992,-0.6,-0.6,-0.6,-0.2,-0.70000005,-0.4,-0.4,-0.4,-0.5,-0.52,-0.70000005,-0.4,-0.5
-0.36000004,-0.36,-0.36000004,-0.38,-0.17999999,-0.7500001,-0.39999998,-0.5500001,-0.5500001,-0.26,-0.37000003,-0.45000005,-0.38000003,-0.28,-0.35,-0.45000005,-0.5500001,-0.6500001,-0.29000002,-0.29
-0.6,-0.62,-0.33999997,-0.6,-0.4,-0.1999999,-0.04999993,-0.7200001,-0.52,-0.42,-0.4,-0.6,-0.5,-0.2,-0.39999992,-0.52,-0.29999992,-0.4999999,-0.5,-0.4
-0.45000002,-0.4500001,0.09000001,-0.31,-0.21000001,-0.24999994,-0.32999986,-1.0500002,-0.6500001,-0.8200002,-0.5100001,-0.7500002,-0.15,-0.55,0.23000008,-0.7500002,-0.24999991,-0.42999992,0.049999997,-0.24000001
-0.5,-0.70000005,-0.3,-1.0000001,-0.52,-0.34999993,-0.31999993,-0.8000001,-0.64,-1.0000001,-0.52,-0.5999999,-0.70000005,-0.62,-0.079999976,-0.5799999,-0.42999992,-0.5999999,-0.3,-0.42
-0.33999977,-0.8099999,-0.7700002,-1.01,-0.63000005,0.7599995,0.90999967,-0.84,-0.32999986,-0.66000015,-0.7600001,-0.69000024,-0.73,-0.9800001,0.6699997,-0.43999997,-0.42999983,-0.6300001,-0.29999992,-0.19
-0.22,-0.49999997,-0.16000001,-0.7200001,-0.27999997,-0.049999945,-0.24999997,-0.80000013,-0.7200001,-0.53999996,-0.64000005,-0.6000001,-0.35999998,-0.58,0.08000001,-0.63000005,-0.4,-0.4700001,-0.12000001,-0.48
-0.18,-0.2800001,-0.55000013,-0.76000005,-0.35000002,-0.5500001,-0.39,-0.6800001,-0.6800001,-0.5400001,-0.28000003,-0.7000002,-0.4,-0.76000005,-0.31,-0.49,-0.17000002,-0.050000012,-0.5,-0.26
-0.90000015,-0.49999997,-0.18999994,-0.56,-0.45999998,-0.31999993,-0.3399998,-0.52,-0.78000015,-0.74,-0.56,-0.7400002,-0.38,-0.35999998,-0.20999992,-0.22000001,-0.2899999,-0.35999995,-0.28,-0.48
-0.59999996,-0.63,-0.39999995,-0.68,-0.56,0.20000021,0.21000011,-0.75,-0.85,-0.86,-0.65,-0.38999984,-0.42999995,-0.53999996,-0.09999995,-0.6399999,-0.12999986,-0.21999978,0.20000005,-0.45999998
0.030000143,-0.35999984,-0.019999936,-0.4399998,-0.25999993,-0.7000001,-0.27999988,-0.3499998,-0.3499998,-0.35999984,-0.3899999,-0.4499998,-0.3399999,-0.6100001,-0.019999854,-0.37999973,-0.3699998,-0.29999983,-0.17999996,-0.049999982
-0.47999993,-0.5299999,-0.09999998,-0.53999996,-0.53999996,-0.5499999,-0.5599999,-0.3499999,-0.4499999,-0.50999993,-0.35999995,-0.39999992,-0.43999997,-0.23999998,-0.24999997,-0.4499999,-0.49999985,-0.34999987,-0.23999998,-0.23999998
-0.4,-0.70000005,-0.5,-0.4,-0.4,-0.39999998,-0.42,-0.9000001,-0.8000001,-0.6,-0.70000005,-0.70000005,-0.4,-0.6,-0.35999998,-0.64000005,-0.56000006,-0.49999997,-0.2,-0.3
-0.57000005,-0.6100001,-0.27999997,-0.5200001,-0.41,0.36000046,0.5200003,-0.9000003,-0.7400002,-1.1000001,-0.91000015,-0.54000026,-0.57000005,-0.61,0.31000006,-1.0900002,0.030000187,0.3400002,0.24000004,-0.45000002
-0.09999996,-0.25999996,-0.5,-0.8000001,-0.42,-0.6800001,-0.72,-0.7000002,-0.74,-0.72,-0.33999997,-0.19999996,-0.32,-1.0000001,-0.39999992,-0.4999999,-0.4999999,-0.58000004,-0.4,-0.5
-0.23999989,-0.3399999,-0.16999987,-0.50999993,-0.43999997,-0.39999986,-0.47999987,-0.16999987,-0.25999984,-0.44999984,-0.6499999,-0.45000002,-0.68,-0.53999996,-0.069999926,-0.27999988,-0.26999986,0.020000067,-0.82000005,-0.24999997
-0.19999993,-0.25999996,-0.5,-0.6,-0.32,-0.54,-0.33999994,-0.09999997,-0.74,-0.42,-0.43999997,-0.4999999,-0.52,-0.6,-0.29999992,-0.19999993,-0.6,-0.43999997,-0.2,-0.4
-0.46000004,-0.46,-0.22999996,-0.59,-0.28,-0.42999995,-0.6800001,-0.24999997,-0.67,-0.58,-0.68000007,-0.55,-0.28,-0.51,-0.34999996,-0.65000004,-0.65000004,-0.85000014,-0.35000002,-0.3
-0.26,-0.41,-0.009999938,-0.6700001,-0.48,-0.32999995,-0.23999989,-0.41999996,-0.5800001,-0.79000014,-0.7300001,-0.72000027,-0.5700001,-0.5,0.6999999,-0.50000024,-0.19999993,-0.42000005,-0.040000007,-0.029999971
-0.39999998,-0.7200001,-0.29999998,-0.44,-0.24000001,-0.6,-0.31999996,-0.5,-0.6600001,-0.68,-0.58000004,-0.5,-0.38,-0.64000005,-0.39999998,-0.5,-0.6,-0.7000001,-0.060000002,-0.44
-0.1999999,-0.68,-0.009999946,-1.4600002,-0.56000006,0.17000008,0.10000014,-0.59000003,-0.5199999,-0.9300002,-0.27999988,-0.4499998,-0.61999995,-0.73,0.22000012,-0.72,-0.010000005,-0.1199998,0.17000003,-0.079999976
-0.17999986,-0.5199999,-0.39999992,-0.49999997,-0.43999997,-0.29999977,-0.14999977,-0.47999987,-0.37999985,-0.17999989,-0.4999999,-0.29999983,-0.55999994,-0.47999993,-0.09999994,-0.5800001,-0.3199998,-0.49999985,-0.6,-0.33999997
-0.3,-0.4,-0.4,-0.6,-0.6,-0.19999993,-0.13999993,-0.5,-0.5,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5,-0.6,-0.52000004,-0.6,-0.2,-0.4
-0.5,-0.4,-0.4,-0.6,-0.3,-0.5500001,-0.44000003,-0.5,-0.6,-0.5,-0.5,-0.8000001,-0.5,-0.3,-0.6,-0.4,-0.53000003,-0.6,-0.5,-0.4
-0.6,-0.70000005,-0.5,-0.6,-0.5,-0.1999999,0.030000068,-0.6,-0.54,-0.6,-0.6,-0.6000001,-0.6,-0.5,-0.6,-0.70000005,-0.31999996,-0.49999997,-0.2,-0.4
-0.30000004,-0.19999999,-0.20000002,-0.28,-0.17999998,-0.59999996,-0.57,-0.40000007,-0.40000007,-0.38,-0.38,-0.3,-0.21999998,-0.22000001,-0.19999999,-0.40000007,-0.4,-0.4,-0.13999999,-0.21999998
-0.62,-0.47999993,-0.70000005,-0.55999994,-0.33999997,-0.59999996,-0.58,-0.4999999,-0.4999999,-0.47999993,-0.45999995,-0.39999992,-0.43999997,-0.43999997,-0.4999999,-0.4999999,-0.4999999,-0.59999996,-0.4,-0.5
-0.19999996,-0.19999993,-0.29999992,-0.27999994,-0.15999997,-0.5999999,-0.6200001,-0.59999996,-0.49999997,-0.39999992,-0.17999995,-0.39999992,-0.15999997,-0.45999995,-0.39999992,-0.4999999,-0.4999999,-0.39999992,-0.09999994,-0.25999996
-0.47999993,-0.56,-0.26,-1.2200001,-0.62000006,0.68000007,0.11000014,-0.45999986,-0.93,-0.8000001,-0.9600001,-0.28999987,-0.43999997,-0.84000003,0.38000017,-0.68,0.040000103,-0.099999785,0.020000052,-0.21999994
-0.39999995,-0.60000014,-0.33999997,-0.41999996,-0.5400001,0.24000007,-0.14999993,-0.70000017,-0.44999993,-0.39999995,-0.5200001,-0.2499999,-0.48,-0.56000006,0.16000006,-0.5600001,-0.38999993,-0.44999996,-0.29999998,-0.7600001
-0.13999996,-0.13999987,-0.41999987,-0.59999996,-0.5199999,-0.34999982,-0.51,-0.43999976,-0.33999985,-0.31999984,-0.47999996,-0.29999977,-0.4999999,-0.41999996,-0.39999977,-0.4499998,-0.27999976,-0.049999923,-0.19999999,-0.15999997
0.16000076,-0.7400008,-0.36999947,-1.1000001,-0.82000035,0.400001,0.43000102,-0.29999948,-1.3100003,-1.0499998,-0.67999995,-1.3500007,-1.1200001,-0.75000024,1.0099982,-0.1299997,0.27000102,0.4200012,-0.28999984,-0.71999985
-0.4,-0.5,-0.43,-0.5,-0.3,-0.5500001,-0.27,-0.25000003,-0.63000005,-0.5,-0.5,-0.45000002,-0.33,-0.6,-0.42000002,-0.56000006,-0.45000002,-0.45000002,-0.2,-0.4
-0.09999994,-0.32,4.4703484e-08,-0.52,-0.5,-0.14999995,0.08000005,-0.53999996,-0.45999995,-0.72,-0.82000005,-0.49999997,-0.62,-0.62,-0.19999993,-0.58,-0.42999998,-0.60000014,0.30000004,-0.2
-0.3,-0.3,-0.4,-0.4,-0.6,-0.70000005,-0.64000005,-0.6,-0.5,-0.5,-0.4,-0.6,-0.4,-0.3,-0.52,-0.58,-0.41999996,-0.39999998,-0.3,-0.3
-0.29999992,-0.56,-0.62,-0.53999996,-0.43999997,-0.34999996,-0.29999995,-0.4999999,-0.59999996,-0.47999993,-0.25999996,-0.39999992,-0.23999998,-0.53999996,-0.19999997,-0.40999994,-0.21999995,-0.34999993,-0.3,-0.52
-0.42000002,-0.42000002,-0.25000003,-0.46,-0.46,-0.5500001,-0.52000004,-0.45000005,-0.45000005,-0.39000002,-0.39000002,-0.35000002,-0.36,-0.46000004,-0.45,-0.45000005,-0.45000005,-0.65000015,-0.16,-0.46
0.120000064,-0.8000001,-0.19999993,-1.08,-0.72,-0.41999975,-0.12999977,-0.66,-0.5799999,-0.72,-0.76000005,-0.35999984,-0.84000003,-0.53999996,0.2600001,-0.23999989,-0.079999655,-0.19999972,7.450581e-09,-0.23999995
-0.039999828,-0.8000001,0.20000014,-0.80000013,-0.15999998,-0.14999993,-0.24999985,-0.6199999,-0.80000013,-0.59999985,-0.4599999,-0.21999991,2.9802322e-08,-0.78000003,-0.17999993,-0.80000025,-0.26999974,-0.44999975,0.2400001,-0.49999994
-0.73000014,-0.71000004,0.29000014,-0.64,-0.48999998,-0.009999886,0.21000019,-0.4999999,-1.0500001,-0.98000026,-0.62,-1.0300001,-0.26,-0.9800002,0.73,-0.85,-0.28999978,-0.5099999,-0.8000001,-0.46999997
-0.02999983,-0.4700001,0.65000004,-0.48000002,-0.36999995,0.35000026,0.2900002,-0.44999975,-0.7500003,-0.5499999,-0.4399999,-0.7700001,-0.61,-0.80000013,0.5700002,-0.5299998,-0.46999973,-0.55,-0.13000003,-0.29000002
-0.029999778,-0.59999985,0.2100001,-1.1600001,-0.9100002,0.09000047,-0.1799997,-0.83000016,-0.77000034,-1.2300001,-0.5600001,-0.37999982,-0.6199999,-1.13,0.17000058,-0.6199997,-0.009999827,-0.059999764,-0.49,-0.05999992
-0.7700001,-0.61,-0.45999998,-0.5,-0.47,-0.67000014,-0.5800001,-0.58,-0.68000007,-0.57,-0.67,-0.6500001,-0.6,-0.67,-0.35000008,-0.9000001,-0.48000008,-0.48999995,-0.37,-0.3
-0.65000015,-0.50999993,-0.14999998,-0.47999993,-0.38999996,-0.8500002,-0.7500001,-0.49999988,-0.57999986,-0.54999995,-0.59,-0.44999984,-0.52,-0.67,-0.44999984,-0.5999999,-0.34999993,-0.54999983,-0.45,-0.42
-0.4199999,-0.56,-0.059999913,-1.07,-0.37999994,-0.19999993,-0.079999916,-0.71000004,-0.6399999,-0.78,-0.60999995,0.30000007,-0.46999997,-1.0400001,-0.6799999,-1.0200002,-0.14999986,0.08000013,0.20000003,-0.54
-0.78000015,-0.38000005,-0.39999992,-0.66,-0.55,-0.5500001,-0.34999993,-0.22999996,-0.39999995,-0.7800001,-0.51,-0.24999994,-0.56000006,-0.75000006,-0.21999995,-0.65000015,-0.34999993,-0.34999993,-0.52,-0.53000003
-0.23999992,-0.17999995,0.10000004,-0.58,-0.47999996,-0.70000005,-0.7000001,-0.2599999,-0.3399999,-0.3399999,-0.37999997,-0.49999988,-0.52,-0.76000005,-0.29999995,-0.4999999,-0.4999999,-0.8000001,-0.34,-0.42
-0.8000002,-0.64000005,0.029999949,-0.8000001,-0.48,-0.16999996,-0.3899999,-0.81000006,-0.77000004,-0.88000005,-0.58,-0.39,-0.53000003,-0.48,-0.069999985,-0.9000001,-0.20999998,-0.12999997,-0.13000003,-0.5
-0.52000004,-0.45999995,0.17000008,-1.0000001,-0.62,-0.18999997,-0.29999995,-0.7800001,-0.67999995,-1.0200001,-0.52,-0.9,-0.8000001,-0.52,0.36000013,-1.2000002,-0.53999996,-0.79999995,-0.32,-0.6
-0.52,-0.35999995,-0.39999992,-0.4,-0.32,1.8626451e-07,-0.23999986,-0.37999994,-0.37999994,-0.52,-0.52,-0.4999999,-0.70000005,-0.42,-0.5999999,-0.9000001,-0.62000006,-0.5199999,-0.12,-0.3
-0.6700001,-0.61,-0.26999998,-0.6,-0.37,-0.44999996,-0.25000003,-0.58,-0.58,-0.67,-0.77000004,-0.7500001,-0.6,-0.27,-0.010000017,-0.70000005,-0.40999997,-0.53,-0.57,-0.4
-0.50000006,-0.57,-0.10000001,-0.62000006,-0.44,-0.45000005,-0.32000002,-0.6500001,-0.35000002,-0.57,-0.64000005,-0.6,-0.39000002,-0.47,-0.4,-0.6500001,-0.63000005,-0.8300001,-7.450581e-09,-0.36
-0.4099999,-0.63,0.13000005,-0.97000015,-0.23999995,-0.24999991,-0.15,-0.8800002,-0.64,-0.86000013,-0.88000005,-0.4499999,-0.08999998,-0.44999996,-0.34999982,-0.52,-4.4703484e-08,-0.1699999,0.020000033,-0.08999998
-0.29000002,-0.54999995,-0.14000002,-0.77000004,-0.48999998,0.10000005,-0.13999993,-0.30999997,-0.62000006,-0.57,-0.57,-0.45000005,-0.6700001,-0.51,-0.010000005,-0.45000005,-0.28999996,-0.43000007,-0.29000002,-0.18
-0.49,-0.37,-0.20999998,-0.70000005,-0.29,-0.65000004,-0.44999996,-0.56,-0.56,-0.48999998,-0.48999998,-0.7500001,-0.6,-0.39,-0.22999996,-0.6,-0.42999998,-0.48999998,-0.39,-0.4
-0.52000004,-0.79000026,0.36000016,-0.86000013,-0.84000015,0.5300002,0.30000022,-1.1800002,-0.65999997,-0.9800002,-0.88,-0.63000035,-0.51,-0.8600001,1.7136335e-07,-0.65000004,-0.18999985,0.120000206,0.40000018,-0.45999995
-0.44,-0.52,-0.17999999,-0.8000001,-0.44,-0.62000006,-0.64,-0.45999998,-0.56,-0.64000005,-0.64000005,-0.70000005,-0.5,-0.44,-0.19999999,-0.8000001,-0.54,-0.62,-0.24000001,-0.4
-0.26999998,-0.36999997,-0.14999998,-0.29999998,-0.35,-0.65000004,-0.55,-0.47999996,-0.27999997,-0.42999998,-0.37,-0.45,-0.54,-0.51,-0.34999996,-0.6000001,-0.34999996,-0.45,-0.16999999,-0.62000006
-0.16999981,-0.60999984,-0.0099999085,-1.1500001,-0.55999994,-0.32999986,-0.0599998,-0.42999974,-0.42999977,-0.8,-0.2699999,-0.04999978,-0.66000015,-1.1300001,0.37000027,-0.48999995,-0.109999746,-0.04999981,-0.46999997,-0.63
-0.059999984,-0.53999996,0.10000003,-1.4000002,-0.64000005,-0.65,-0.5499999,-0.69000006,-0.39999995,-1.19,-0.63,-0.34999993,-0.33,-1.0,-0.14999996,-0.71000004,-0.4499999,-0.55,-0.35999998,-0.44
-0.61000013,-0.32999998,-0.01999998,-0.7600001,-0.64,-0.24999994,-0.44999993,-0.17999996,-0.59000003,-0.56000006,-0.49999997,-0.26999995,-0.55,-0.37,-0.29999995,-0.57000005,-0.44999993,-0.43999994,-0.26999998,-0.45999998
-0.3900002,-0.52000004,0.26000008,-0.76000005,-0.58000004,0.040000103,0.16000012,-0.8100001,-0.9100002,-1.0400002,-0.56,-0.21999997,-0.6600001,-0.55,0.060000055,-0.80000025,-0.3199999,-0.58000016,-0.21000001,-0.49000007
-0.55,-0.44999996,-0.14000002,-0.8000001,-0.45,-0.5,-0.59999996,-0.59999996,-0.59999996,-0.65000004,-0.55,-0.55,-0.3,-0.55,-0.26999998,-1.1000001,-0.66999996,-0.61,-0.35,-0.5
-0.42000002,-0.099999994,-0.19999996,-0.56,-0.59000003,-0.8500001,-0.45,-0.29000002,-0.46000004,-0.62,-0.35,-0.5500001,-0.36,-0.48999998,-0.22,-0.5500001,-0.55,-0.5500001,-0.16,-0.43
-0.34999993,-0.52999985,0.4300001,-0.65000004,-0.32999995,-0.54999983,-0.4499997,-0.42999977,-0.24999994,-0.27999988,-0.26999986,-0.44999975,-0.54999995,-0.3099999,-0.22999978,-0.54999983,-0.52999985,-0.18999991,-0.77000004,-0.46999997
-0.52,-0.45999995,-0.29999998,-0.6,-0.42,-0.6999999,-0.4999999,-0.47999993,-0.47999993,-0.52,-0.52,-0.4999999,-0.6,-0.42,-0.29999998,-0.9000001,-0.29999992,-0.4999999,-0.22,-0.5
-0.4499999,-0.40999994,-0.14999996,-0.37999994,-0.48999995,-0.65,-0.85000014,-0.19999994,-0.27999994,-0.3499999,-0.48999995,-0.24999994,-0.32,-0.46999997,-0.35,-0.4999999,-0.3499999,-0.44999984,-0.15,-0.42
-0.13999996,-0.54,-0.43999994,-0.4,-0.34,-0.39999995,-0.40999994,-0.31999996,-0.49999994,-0.27999997,-0.5,-0.19999993,-0.56,-0.61999995,-0.19999999,-0.52,-0.9000003,-0.25999996,-0.24000001,-0.38000003
-0.4199999,-0.33999988,0.120000094,-0.56,-0.35999995,-0.19999987,-0.19999987,-0.17999989,-0.17999986,-0.4199999,-0.27999994,-0.0999999,-0.6,-0.55999994,-0.13999987,-0.8000002,-0.23999986,-0.4199999,-0.32,-0.32
0.37000015,-0.7500002,0.13000017,-1.1200001,-0.56999993,1.3411045e-07,-0.16999963,-0.19999972,-0.5199998,-0.7500003,-0.77,-0.14999971,-0.39999995,-0.24999988,-0.06999985,-0.19999966,0.1600002,-0.15999958,-0.32999995,-0.65999997
-0.20999998,-0.49,-0.14999998,-0.29999995,-0.32999998,-0.6000001,-0.7000001,-0.17999999,-0.24,-0.33999997,-0.35,-0.39999998,-0.35999998,-0.20999996,-0.51000005,-0.24,-0.74000007,-0.52000004,0.040000007,-0.51
-0.4,-0.28,-0.34,-0.44,-0.2,-0.70000005,-0.66,-0.7800001,-0.49999997,-0.58,-0.54,-0.39999998,-0.34,-0.54,-0.32,-0.48,-0.52,-0.49999997,-0.34,-0.24000001
-0.4,-0.42,-0.26,-0.56,-0.6,-0.3,-0.34000003,-0.52,-0.19999999,-0.52,-0.35999998,-0.3,-0.45999998,-0.46,-0.28000003,-0.42,-0.48000002,-0.50000006,-0.26,-0.45999998
-0.34999993,-0.34999993,0.18000004,-0.56,-0.46,-0.6999999,-0.58000004,-0.53999996,-0.099999934,-0.38999993,-0.19999996,-0.34999985,-0.34999996,-0.65000004,-0.059999973,-0.5899999,-0.35999992,-0.3999999,0.23000002,-0.14999998
-0.3,-0.23999998,-0.42,-0.42,-0.6,-0.70000005,-0.51,-0.64000005,-0.19999993,-0.23999998,-0.42,-0.19999993,-0.42,-0.42,-0.45999995,-0.53999996,-0.45999995,-0.6000001,-0.22,-0.32
-0.70000005,-0.58000004,-0.54,-0.54,-0.5,-0.70000005,-0.56,-0.68000007,-0.29999998,-0.48,-0.64000005,-0.7000001,-0.54,-0.64000005,-0.42,-0.68000007,-0.8200001,-0.6,-0.34,-0.44
-0.41,-0.5,0.14000002,-0.48,-0.23000002,-0.44999993,-0.41000003,-0.58000004,-0.43999997,-0.56,-0.48,-0.39999998,-0.28,-0.74000007,0.010000065,-0.41999996,-0.38,-0.41000003,-0.03999999,-0.34
-0.8000001,-0.43999997,-0.52,-0.62,-0.5,-0.5999999,-0.67999995,-0.64,-0.4999999,-0.64,-0.52,-0.4999999,-0.42,-0.72,-0.35999995,-0.64,-0.65999997,-0.4999999,-0.22,-0.32
-0.4,-0.52,-0.26000002,-0.56,-0.3,-0.44999996,-0.38999996,-0.52000004,-0.5,-0.52,-0.66,-0.24999996,-0.35999998,-0.35999998,-0.18,-0.52,-0.47999996,-0.34999996,-0.06,-0.35999998
-0.3,-0.53999996,-0.029999975,-0.73,-0.66,-0.19999997,-0.4600002,-0.35999998,-0.04999999,-0.54,-0.71,-0.35,-0.46999997,-0.59,-0.18999998,-0.74,-0.52000004,-0.27999997,-0.43000007,-0.29
-0.48000002,-0.4,0.050000012,-0.65000004,-0.3,-0.55,-0.7600001,-0.53999996,-0.29,-0.38,-0.45,-0.54999995,-0.35,-0.25,-0.34999993,-0.38,-0.34999996,-0.59,-0.109999985,-0.25
-0.70000005,-0.64,-0.42,-0.72,-0.5,-0.39999992,-0.6800002,-0.74,-0.4999999,-0.53999996,-0.72,-0.29999992,-0.52,-0.62,-0.45999995,-0.74,-0.66,-0.4999999,-0.32,-0.52
-0.6700001,-0.5199999,-0.7200001,-0.5099999,-0.30999994,-0.29999974,-0.26999983,-0.28999987,-0.2999999,-0.46999982,-0.58,0.20000012,-0.41999993,-0.54999995,-0.58000016,-0.20999995,-0.64000005,-0.07999984,-0.53,-0.29999998
-0.7300001,-0.64,-0.34,-0.57,-0.45,-0.15999988,-0.39999992,-0.69,-0.24999994,-0.43999997,-0.87000006,-0.5499999,-0.52,-0.26999998,-0.26999995,-0.69,-0.53,-0.19999999,-0.18,-0.37
-0.21999969,-0.09999972,0.12000016,-0.63999987,-0.51999986,-0.39999968,-0.48,-0.29999962,-0.05999969,-0.4999998,-0.39999986,0.100000136,-0.53999984,-0.78000003,0.1400002,-0.2999996,-0.4599997,-0.29999956,0.3000001,-0.23999983
-0.70000005,-0.7600001,-0.53000003,-0.63,-0.70000005,-0.45,-0.6200001,-0.66,-0.45,-0.66,-0.32999998,-0.35,-0.53,-0.7300001,-0.19,-0.96000016,-0.89000016,-0.55,-0.32999998,-0.63000005
-0.6000001,-0.56,-0.21999994,-0.43999997,-0.7200001,-0.2999999,-0.46,-0.37999994,-0.09999994,-0.37999994,-0.21999994,-0.1999999,-0.45999998,-0.49999997,-0.11999995,-0.68000025,-0.4199999,-0.39999995,-0.54,-0.44
-0.6,-0.44,-0.47,-0.57,-0.4,-0.7500001,-0.7800001,-0.54,-0.54999995,-0.54,-0.47,-0.35,-0.47,-0.37,-0.51,-0.64000005,-0.71000004,-0.45,-0.37,-0.37
-0.56000006,-0.53999996,-0.22999999,-0.53,-0.5,-0.34999993,-0.41999996,-0.74000007,-0.35,-0.35999998,-0.7300001,-0.32999998,-0.42999998,-0.32999998,-0.48999998,-0.64,-0.48999998,-0.30999997,-0.13000001,-0.32999998
-0.6,-0.56,-0.22999999,-0.63,-0.5,-0.45,-0.72000015,-0.35999998,-0.45,-0.56,-0.63,-0.35,-0.32999998,-0.53,-0.29,-0.56,-0.5900001,-0.35,-0.42999998,-0.42999998
-0.5,-0.53999996,-0.32,-0.42,-0.6,-0.39999992,-0.6800002,-0.43999997,-0.29999992,-0.33999997,-0.52,-0.29999992,-0.42,-0.52,-0.56000006,-0.43999997,-0.55999994,-0.4999999,-0.32,-0.32
-0.29999983,-0.31999987,0.23000011,-0.92,-0.35999992,-0.21999982,-0.29999977,-0.3399998,-0.3399998,-0.67999995,-0.70000005,-0.2999998,-0.27999997,-0.74,-0.009999894,-0.6799999,-0.48999977,-0.7000003,0.100000046,-0.76000005
-0.4,-0.43999997,-0.32,-0.82000005,-0.8000001,-0.59999996,-0.58,-0.53999996,-0.29999992,-0.64,-0.52,-0.39999992,-0.42,-0.52,-0.15999998,-0.64,-0.66,-0.4999999,-0.22,-0.22
-0.6,-0.58,-0.44,-0.54,-0.4,-0.49999997,-0.7600001,-0.68,-0.39999998,-0.48,-0.44,-0.6,-0.34,-0.54,-0.32,-0.58,-0.62,-0.39999998,-0.24000001,-0.24000001
